feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.hominis	Visit	3	-0.228509341763131	0.161831773382059	46	10	0.17193373540474	0.440574789246671
d__Bacteria.p__Bacillota.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus.salivarius_D	Visit	3	-0.104342927949092	0.0731730482958856	46	2	0.160934225767469	0.440574789246671
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.merdae	Visit	3	-0.161052276591138	0.0977392413455066	46	4	0.113608721486995	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospira.s__Lachnospira.sp900551945	Visit	3	-0.0434782608695702	0.0434782598105912	46	1	0.322780934319378	0.440574789246671
d__Bacteria.p__Cyanobacteriota.c__Vampirovibrionia.o__Gastranaerophilales.f__Gastranaerophilaceae.g__Zag111.s__Zag111.sp002102825	Visit	3	-0.0434782608695627	0.0434782598144767	46	1	0.322780318533521	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__CAG.272.g__CAG.390.s__CAG.390.sp000437015	Visit	3	0.112970406258188	0.0802797915265052	46	2	0.166390672528792	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__UBA5884.s__UBA5884.sp018376535	Visit	3	0.0434782608695528	0.043478259817103	46	1	0.322793042185403	0.440574789246671
d__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella.sp000763055	Visit	3	0.0434782608695627	0.0434782608695652	46	1	0.322778478754421	0.440574789246671
d__Bacteria.p__Cyanobacteriota.c__Vampirovibrionia.o__Gastranaerophilales.f__Gastranaerophilaceae.g__UBA6984.s__UBA6984.sp003258725	Visit	3	0.236198403768402	0.195626355872718	46	2	0.233736944990776	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Faecalibacterium.s__Faecalibacterium.sp003449675	Visit	3	0.0434782608695677	0.0434782598155396	46	1	0.322779934030722	0.440574789246671
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__RF32.f__CAG.239.g__CAZU01.s__CAZU01.sp934271465	Visit	3	0.0434782608695627	0.0434782608695652	46	1	0.322778478754408	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium.sp000435835	Visit	3	0.182917733494506	0.144161650703629	46	2	0.211170505310066	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminiclostridium_E.s__Ruminiclostridium_E.sp900539195	Visit	3	-0.0434782608695751	0.0434782608695652	46	1	0.322778478754328	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Vescimonas.s__Vescimonas.cirricatena	Visit	3	-0.0434782608695553	0.0434782608695652	46	1	0.322778478754545	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Peptostreptococcales.f__Anaerovoracaceae.g__Mogibacterium_A.s__Mogibacterium_A.kristiansenii	Visit	3	-0.0434782608695603	0.0434782598118007	46	1	0.322780246137871	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Gemmiger.s__Gemmiger.faecavium	Visit	3	-0.0434782608695652	0.0434782606057128	46	1	0.322780127385686	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__CAG.272.g__QALR01.s__QALR01.sp900552255	Visit	3	-0.0434782608695652	0.043478259812037	46	1	0.322778467104503	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__TANB77.f__CAG.465.g__CAG.465.s__CAG.465.sp000433335	Visit	3	0.0434782608695702	0.0434782598211318	46	1	0.322779235131751	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__UMGS1623.s__UMGS1623.sp934647945	Visit	3	0.114372850931469	0.0814627903936573	46	2	0.167341603189634	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__Hominenteromicrobium.s__Hominenteromicrobium.mulieris	Visit	3	0.0434782608695553	0.0434782608695652	46	1	0.322778478754487	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Coprococcus.s__Coprococcus.eutactus	Visit	3	0.04347826086958	0.0434782606053177	46	1	0.322779072494682	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus.s__Anaerotruncus.colihominis	Visit	3	0.0434782608695726	0.0434782608695652	46	1	0.322778478754346	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__Ruminococcus_E.s__Ruminococcus_E.sp934476515	Visit	3	-0.0434782608695627	0.0434782606058808	46	1	0.322778568779592	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor.s__Acetatifactor.sp003447295	Visit	3	0.102966734933716	0.0720701413524046	46	3	0.167135099086442	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Vescimonas.s__Vescimonas.sp900554275	Visit	3	-0.0434782608695776	0.0434782608695652	46	1	0.322778478754313	0.440574789246671
d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila.s__Bilophila.sp959604115	Visit	3	-0.0434782608695726	0.0434782606056276	46	1	0.32277861552866	0.440574789246671
d__Bacteria.p__Bacillota_C.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Phascolarctobacterium_A.s__Phascolarctobacterium_A.succinatutens_B	Visit	3	-0.0472222404503545	0.0472222396530072	46	2	0.328183253683018	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Limivicinus.s__Limivicinus.sp003150355	Visit	3	-0.0125597729418552	0.0125597724834254	46	2	0.328183244209674	0.440574789246671
d__Bacteria.p__Bacillota_I.c__Bacilli_A.o__RF39.f__UBA660.g__CAG.628.s__CAG.628.sp003524085	Visit	3	0.0434782608695479	0.0434782598194026	46	1	0.322779483081039	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__Eubacterium_R.s__Eubacterium_R.sp000433975	Visit	3	0.0434782608695528	0.043478260606472	46	1	0.322778944993843	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__QALW01.g__UMGS1338.s__UMGS1338.sp900550805	Visit	3	0.0434782608695652	0.0434782608695652	46	1	0.322778478754435	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Faecalibacterium.s__Faecalibacterium.sp900539885	Visit	3	0.0434782608695529	0.0434782606065284	46	1	0.322778709091647	0.440574789246671
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__RF32.f__CAG.239.g__CAAFZY01.s__CAAFZY01.sp021617435	Visit	3	0.0434782608695677	0.0434782608695652	46	1	0.322778478754422	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminiclostridium_E.s__Ruminiclostridium_E.sp934490165	Visit	3	0.0434782608695702	0.0434782608695652	46	1	0.322778478754374	0.440574789246671
d__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Eggerthella.s__Eggerthella.lenta	Visit	3	-0.0434782608695529	0.04347826060643	46	1	0.322778749277564	0.440574789246671
d__Bacteria.p__Bacillota.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus_E.s__Enterococcus_E.cecorum	Visit	3	-0.0434782608695677	0.043478260865447	46	1	0.322778672082362	0.440574789246671
d__Bacteria.p__Actinomycetota.c__Actinomycetes.o__Actinomycetales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium.breve	Visit	3	-0.0800045461741142	0.0800045444099548	46	2	0.328183251139668	0.440574789246671
d__Bacteria.p__Bacillota_C.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella_A.s__Veillonella_A.seminalis	Visit	3	-0.017287102373814	0.0172871023298894	46	2	0.328183260647861	0.440574789246671
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.sp900552675	Visit	3	-0.254601829199609	0.155276116381529	46	4	0.115295874753744	0.440574789246671
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Alloprevotella.s__Alloprevotella.sp900540885	Visit	3	0.000645029399218738	0.000645029382691881	46	2	0.328183249465317	0.440574789246671
d__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella.sp958429025	Visit	3	0.0434782608695652	0.0434782606072126	46	1	0.322778596430745	0.440574789246671
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella.aerogenes	Visit	3	0.0434782608695553	0.0434782598118057	46	1	0.322781634587988	0.440574789246671
d__Bacteria.p__Bacillota_C.c__Negativicutes.o__Veillonellales.f__Dialisteraceae.g__Dialister.s__Dialister.hominis	Visit	3	-0.0206510398084165	0.0206510394577648	46	2	0.328183253655333	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__Aristaeellaceae.g__Limiplasma.s__Limiplasma.sp900548145	Visit	3	-0.0434782608695578	0.0434782608622587	46	1	0.322778478913812	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia_A.s__Blautia_A.sp900066335	Visit	3	0.0434782608695652	0.0434782608695652	46	1	0.322778478754445	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Hominicoprocola.s__Hominicoprocola.sp934835795	Visit	3	0.0434782608695627	0.0434782608695652	46	1	0.322778478754488	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Pararoseburia.s__Pararoseburia.lenta	Visit	3	0.126539538485049	0.0919849420407331	46	2	0.175891470519601	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia.s__Roseburia.hominis	Visit	3	0.0434782608695504	0.043478259808081	46	1	0.322778467061114	0.440574789246671
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides.fragilis	Visit	3	0.0434782608695677	0.0434782608695652	46	1	0.322778478754409	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__Eubacterium_R.s__Eubacterium_R.sp900542875	Visit	3	0.0434782608695529	0.0434782608695652	46	1	0.322778478754637	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__Eubacterium_R.s__Eubacterium_R.sp000436835	Visit	3	-0.284219948758297	0.169604508055027	46	3	0.100874269879656	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__TANB77.f__CAG.508.g__CAG.269.s__CAG.269.sp934133175	Visit	3	-0.0434782608695578	0.0434782598170313	46	1	0.32278104031513	0.440574789246671
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Phocaeicola.s__Phocaeicola.sp000432735	Visit	3	-0.0313667475186629	0.0313667469280048	46	2	0.328183252751769	0.440574789246671
d__Bacteria.p__Bacillota.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus.johnsonii	Visit	3	-0.162499464120876	0.124843767991205	46	2	0.199819431776223	0.440574789246671
d__Bacteria.p__Bacillota_C.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella.parvula	Visit	3	0.0491304047137124	0.0491304038620017	46	2	0.32818325346314	0.440574789246671
d__Bacteria.p__Bacillota_C.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Phascolarctobacterium.s__Phascolarctobacterium.faecium	Visit	3	-0.0517435888678776	0.0438862789353909	46	3	0.250977598444708	0.440574789246671
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides.hominis	Visit	3	0.0434782608695776	0.0434782606070073	46	1	0.32277847586192	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Agathobaculum.s__Agathobaculum.sp900544475	Visit	3	0.0434782608695553	0.0434782608695652	46	1	0.322778478754555	0.440574789246671
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales.f__Pasteurellaceae.g__Haemophilus_D.s__Haemophilus_D.parainfluenzae	Visit	3	0.0434782608695652	0.0434782606087507	46	1	0.322778580850238	0.440574789246671
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides.salyersiae	Visit	3	0.0434782608695529	0.0434782608038276	46	1	0.322778488953254	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Faecousia.s__Faecousia.sp018918045	Visit	3	-0.0434782608695702	0.0434782608695652	46	1	0.322778478754394	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Limivicinus.s__Limivicinus.sp934573855	Visit	3	-0.0434782608695726	0.0434782606062524	46	1	0.322778741811533	0.440574789246671
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella.oxytoca	Visit	3	-0.0434782608695665	0.0434782606063546	46	1	0.322778941151732	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Merdivicinus.s__Merdivicinus.sp934539585	Visit	3	-0.0434782608695652	0.0434782608695652	46	1	0.322778478754449	0.440574789246671
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__CAG.312.g__Merdousia.s__Merdousia.sp021641325	Visit	3	-0.0434782608695726	0.0434782608695653	46	1	0.322778478754344	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__HGM13233.s__HGM13233.sp900762805	Visit	3	-0.04347826086958	0.0434782608033996	46	1	0.322778484710585	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminiclostridium_E.s__Ruminiclostridium_E.sp003512525	Visit	3	-0.0434782608695603	0.0434782606047775	46	1	0.322778652854806	0.440574789246671
d__Bacteria.p__Bacillota_I.c__Bacilli_A.o__RF39.f__UBA660.g__CAG.1000.s__CAG.1000.sp000434555	Visit	3	-0.0434782608695677	0.0434782608695652	46	1	0.32277847875435	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__CAG.510.s__CAG.510.sp900550475	Visit	3	-0.0434782608695603	0.0434782608695652	46	1	0.322778478754491	0.440574789246671
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides.cellulosilyticus	Visit	3	-0.13237028092371	0.0971637717445487	46	2	0.180023412782967	0.440574789246671
d__Bacteria.p__Verrucomicrobiota.c__Lentisphaeria.o__Victivallales.f__Victivallaceae.g__Victivallis.s__Victivallis.sp900551245	Visit	3	-0.0434782608695751	0.0434782608033996	46	1	0.322778488109203	0.440574789246671
d__Bacteria.p__Actinomycetota.c__Actinomycetes.o__Actinomycetales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium.pullorum_B	Visit	3	-0.0434782608695652	0.0434782608695652	46	1	0.322778478754449	0.440574789246671
d__Bacteria.p__Spirochaetota.c__Spirochaetia.o__Sphaerochaetales.f__Sphaerochaetaceae.g__UBA9732.s__UBA9732.sp001940825	Visit	3	0.0119570033568562	0.0119570033256503	46	2	0.328183260614566	0.440574789246671
d__Bacteria.p__Bacillota_I.c__Bacilli_A.o__RFN20.f__CAG.826.g__CAG.826.s__CAG.826.sp000437235	Visit	3	-0.0942202354335751	0.065303490996447	46	2	0.156156998007533	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__UBA1242.g__UMGS1470.s__UMGS1470.sp900552105	Visit	3	-0.0434782608695553	0.0434782606061281	46	1	0.32277881662236	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__CAG.170.s__CAG.170.sp934661715	Visit	3	-0.0434782608695603	0.0434782606050703	46	1	0.322778602194319	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__CAG.170.s__CAG.170.sp934668295	Visit	3	-0.0196221543097295	0.0196221542477534	46	2	0.328183260348876	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__Borkfalkiaceae.g__UBA1259.s__UBA1259.sp900760875	Visit	3	-0.0434782608695652	0.0434782606053394	46	1	0.322780198777568	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__UBA1242.g__Caccovivens.s__Caccovivens.sp900753315	Visit	3	-0.0434782608695652	0.0434782608695652	46	1	0.32277847875446	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Porcipelethomonas.s__Porcipelethomonas.sp910588145	Visit	3	-0.0434782608695627	0.0434782606054024	46	1	0.32277873614376	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__CAG.272.g__CAG.724.s__CAG.724.sp003524145	Visit	3	-0.0434782608695553	0.0434782598188179	46	1	0.322780296126354	0.440574789246671
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia.s__Akkermansia.muciniphila_E	Visit	3	-0.0434782608695677	0.0434782608695652	46	1	0.322778478754418	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__CAG.314.g__Fimimonas.s__Fimimonas.sp003537755	Visit	3	0.0444852595840273	0.0444852588381188	46	2	0.32818325374243	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Dysosmobacter.s__Dysosmobacter.welbionis	Visit	3	0.15420512756204	0.121101300672297	46	5	0.216182193933341	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Vescimonas.s__Vescimonas.sp900556015	Visit	3	0.0434782608695627	0.0434782606049507	46	1	0.322778588751518	0.440574789246671
d__Bacteria.p__Cyanobacteriota.c__Vampirovibrionia.o__Gastranaerophilales.f__Gastranaerophilaceae.g__RUG841.s__RUG841.sp900313795	Visit	3	0.0434782608695578	0.0434782606055376	46	1	0.322778617934911	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__CAG.917.g__CAG.1138.s__CAG.1138.sp000434675	Visit	3	0.0434782608695627	0.0434782608695652	46	1	0.322778478754464	0.440574789246671
d__Archaea.p__Thermoplasmatota.c__Thermoplasmata.o__Methanomassiliicoccales.f__Methanomethylophilaceae.g__UBA71.s__UBA71.sp006954465	Visit	3	0.0434782608695529	0.0434782606057381	46	1	0.322778519773748	0.440574789246671
d__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Senegalimassilia.s__Senegalimassilia.sp900550055	Visit	3	0.04347826086958	0.0434782608695652	46	1	0.322778478754286	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__Pumilibacteraceae.g__Neoclostridium.s__Neoclostridium.sp900555125	Visit	3	0.0434782608695726	0.0434782608695652	46	1	0.322778478754368	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Porcipelethomonas.s__Porcipelethomonas.sp900554975	Visit	3	0.0434782608695702	0.0434782606050873	46	1	0.322778563738257	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor.s__Acetatifactor.sp900755865	Visit	3	0.0434782608695652	0.0434782608695652	46	1	0.322778478754436	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Avimicrobium.s__Avimicrobium.caecorum	Visit	3	0.0434782608695553	0.0434782608695652	46	1	0.322778478754545	0.440574789246671
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Sutterella.s__Sutterella.massiliensis	Visit	3	0.0434782608695726	0.0434782606061758	46	1	0.322778475852887	0.440574789246671
d__Bacteria.p__Bacillota_C.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Phascolarctobacterium_A.s__Phascolarctobacterium_A.succinatutens	Visit	3	0.0434782608695553	0.0434782608325424	46	1	0.322778478346549	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Hominicoprocola.s__Hominicoprocola.sp934572465	Visit	3	0.04347826086958	0.0434782608695652	46	1	0.322778478754286	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Flavonifractor.s__Flavonifractor.plautii	Visit	3	0.0434782608695751	0.043478260604881	46	1	0.322778475838556	0.440574789246671
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__UBA932.g__Cryptobacteroides.s__Cryptobacteroides.sp000432655	Visit	3	0.0434782608695553	0.0434782598173602	46	1	0.322778467163189	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__CAG.115.s__CAG.115.sp000432175	Visit	3	0.0434782608695504	0.0434782606044808	46	1	0.322778851125307	0.440574789246671
d__Bacteria.p__Verrucomicrobiota.c__Lentisphaeria.o__Victivallales.f__UBA1829.g__UBA1829.s__UBA1829.sp002338895	Visit	3	0.109211441093514	0.0771452863692743	46	2	0.163915115244222	0.440574789246671
d__Archaea.p__Thermoplasmatota.c__Thermoplasmata.o__Methanomassiliicoccales.f__Methanomethylophilaceae.g__Methanarcanum.s__Methanarcanum.hacksteinii	Visit	3	0.0434782608695726	0.0434782606051921	46	1	0.322778718113838	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__CAG.272.g__UBA1740.s__UBA1740.sp934434925	Visit	3	0.0434782608695454	0.043478259822729	46	1	0.322784061563473	0.440574789246671
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__UBA932.g__Cryptobacteroides.s__Cryptobacteroides.sp900546445	Visit	3	0.0434782608695652	0.0434782608695652	46	1	0.322778478754449	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Peptostreptococcales.f__Peptostreptococcaceae.g__Romboutsia.s__Romboutsia.timonensis	Visit	3	-0.0434782608695776	0.0434782606073888	46	1	0.32277880360501	0.440574789246671
d__Bacteria.p__Bacillota.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus_B.s__Enterococcus_B.durans	Visit	3	-0.0434782608695652	0.0434782608695653	46	1	0.322778478754422	0.440574789246671
d__Bacteria.p__Bacillota_C.c__Negativicutes.o__Veillonellales.f__Dialisteraceae.g__Dialister.s__Dialister.invisus	Visit	3	-0.0434782608695603	0.0434782608695652	46	1	0.322778478754435	0.440574789246671
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter.hormaechei_B	Visit	3	-0.175885239162762	0.137472248481019	46	2	0.207454012917938	0.440574789246671
d__Bacteria.p__Actinomycetota.c__Actinomycetes.o__Actinomycetales.f__Bifidobacteriaceae.g__Alloscardovia.s__Alloscardovia.omnicolens	Visit	3	0.0434782608695553	0.0434782608695652	46	1	0.32277847875456	0.440574789246671
d__Bacteria.p__Actinomycetota.c__Actinomycetes.o__Actinomycetales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium.dentium	Visit	3	0.0434782608695553	0.043478260604965	46	1	0.322778675027043	0.440574789246671
d__Bacteria.p__Bacillota.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus_A.s__Enterococcus_A.avium	Visit	3	0.0434782608695479	0.0434782608695652	46	1	0.322778478754646	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia.s__Roseburia.intestinalis	Visit	3	0.0434782608695553	0.0434782606073658	46	1	0.322778475865954	0.440574789246671
d__Bacteria.p__Actinomycetota.c__Actinomycetes.o__Actinomycetales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium.animalis_B	Visit	3	0.0434782608695677	0.043478260605152	46	1	0.322778777961822	0.440574789246671
d__Bacteria.p__Bacillota.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus_C.s__Enterococcus_C.asini	Visit	3	0.0434782608695627	0.0434782606061894	46	1	0.322780435663275	0.440574789246671
d__Bacteria.p__Bacillota.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lacticaseibacillus.s__Lacticaseibacillus.rhamnosus	Visit	3	-0.0434782608695553	0.0434782606042071	46	1	0.322778550189449	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Avilachnospira.s__Avilachnospira.sp944381405	Visit	3	-0.0434782608695652	0.0434782608695652	46	1	0.322778478754435	0.440574789246671
d__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Thermophilibacter.s__Thermophilibacter.sp012027725	Visit	3	-0.0434782608695751	0.0434782608695652	46	1	0.32277847875434	0.440574789246671
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Aphodousia.s__Aphodousia.sp905201055	Visit	3	-0.0434782608695652	0.043478260606533	46	1	0.322779545777083	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Avilachnospira.s__Avilachnospira.sp944377405	Visit	3	-0.0434782608695726	0.0434782606058268	46	1	0.322778475848923	0.440574789246671
